,w_E=0%,w_E=1%,w_E=2%,w_E=3%,w_E=4%,w_E=5%,w_E=6%,w_E=7%,w_E=8%,w_E=9%,w_E=10%,w_E=11%,w_E=12%,w_E=13%,w_E=14%,w_E=15%,w_E=16%,w_E=17%,w_E=18%,w_E=19%,w_E=20%,w_E=21%,w_E=22%,w_E=23%,w_E=24%,w_E=25%,w_E=26%,w_E=27%,w_E=28%,w_E=29%,w_E=30%,w_E=31%,w_E=32%,w_E=33%,w_E=34%,w_E=35%,w_E=36%,w_E=37%,w_E=38%,w_E=39%,w_E=40%,w_E=41%,w_E=42%,w_E=43%,w_E=44%,w_E=45%,w_E=46%,w_E=47%,w_E=48%,w_E=49%,w_E=50%
α=55%,0.31205236043809037,0.3140885158759202,0.31612467131375005,0.31816082675157986,0.32019698218940973,0.3222331376272396,0.3242692930650694,0.3263054485028993,0.3283416039407292,0.33037775937855907,0.33241391481638893,0.33445007025421875,0.33648622569204856,0.3385223811298784,0.34055853656770824,0.34259469200553816,0.34463084744336797,0.3466670028811979,0.3487031583190277,0.3507393137568575,0.35277546919468744,0.35481162463251725,0.3568477800703471,0.35888393550817693,0.3609200909460068,0.36295624638383667,0.36499240182166653,0.3670285572594964,0.3690647126973262,0.3711008681351561,0.3731370235729859,0.37517317901081576,0.37720933444864563,0.37924548988647544,0.3812816453243053,0.3833178007621352,0.38535395619996504,0.3873901116377949,0.3894262670756248,0.39146242251345464,0.3934985779512845,0.3955347333891144,0.39757088882694425,0.39960704426477406,0.40164319970260387,0.40367935514043374,0.4057155105782636,0.4077516660160935,0.40978782145392334,0.4118239768917531,0.413860132329583
α=56%,0.3003015592328494,0.30236259271964305,0.3044236262064367,0.30648465969323035,0.30854569318002395,0.3106067266668176,0.3126677601536113,0.3147287936404049,0.31678982712719866,0.31885086061399226,0.3209118941007859,0.3229729275875795,0.3250339610743732,0.3270949945611668,0.3291560280479605,0.3312170615347541,0.3332780950215477,0.33533912850834136,0.337400161995135,0.33946119548192866,0.3415222289687223,0.34358326245551596,0.34564429594230955,0.34770532942910326,0.3497663629158969,0.3518273964026905,0.3538884298894842,0.35594946337627786,0.35801049686307146,0.3600715303498651,0.3621325638366587,0.36419359732345236,0.366254630810246,0.36831566429703966,0.3703766977838333,0.37243773127062696,0.3744987647574206,0.37655979824421426,0.3786208317310079,0.38068186521780156,0.3827428987045952,0.3848039321913888,0.3868649656781825,0.38892599916497617,0.3909870326517698,0.39304806613856347,0.3951090996253571,0.3971701331121507,0.39923116659894436,0.40129220008573796,0.4033532335725316
α=57%,0.28860344688013423,0.29068854866754135,0.2927736504549485,0.2948587522423557,0.2969438540297628,0.29902895581716993,0.3011140576045771,0.3031991593919842,0.30528426117939145,0.30736936296679856,0.3094544647542057,0.31153956654161286,0.31362466832902003,0.3157097701164271,0.31779487190383426,0.31987997369124144,0.32196507547864855,0.32405017726605573,0.32613527905346285,0.32822038084087,0.3303054826282772,0.3323905844156843,0.3344756862030914,0.3365607879904986,0.3386458897779057,0.34073099156531284,0.34281609335272,0.3449011951401272,0.34698629692753435,0.34907139871494147,0.3511565005023486,0.3532416022897557,0.3553267040771629,0.35741180586457005,0.35949690765197717,0.36158200943938434,0.3636671112267915,0.36575221301419863,0.36783731480160575,0.3699224165890129,0.3720075183764201,0.3740926201638272,0.37617772195123433,0.3782628237386415,0.3803479255260487,0.38243302731345585,0.38451812910086297,0.3866032308882701,0.38868833267567726,0.3907734344630844,0.3928585362504915
α=58%,0.27696034333407965,0.2790686687492769,0.2811769941644741,0.2832853195796714,0.28539364499486863,0.2875019704100659,0.28961029582526315,0.29171862124046044,0.2938269466556577,0.29593527207085496,0.2980435974860522,0.3001519229012494,0.3022602483164467,0.30436857373164394,0.3064768991468412,0.3085852245620384,0.3106935499772357,0.3128018753924329,0.3149102008076302,0.31701852622282745,0.3191268516380247,0.3212351770532219,0.32334350246841914,0.3254518278836164,0.32756015329881366,0.3296684787140109,0.3317768041292082,0.33388512954440547,0.3359934549596027,0.3381017803747999,0.34021010578999716,0.34231843120519445,0.3444267566203917,0.3465350820355889,0.34864340745078615,0.3507517328659834,0.3528600582811807,0.35496838369637795,0.3570767091115752,0.3591850345267724,0.3612933599419697,0.36340168535716694,0.3655100107723642,0.36761833618756146,0.3697266616027587,0.3718349870179559,0.37394331243315326,0.3760516378483505,0.3781599632635477,0.38026828867874496,0.3823766140939422
α=59%,0.265374656989255,0.26750532481302375,0.26963599263679244,0.2717666604605612,0.27389732828433,0.27602799610809875,0.27815866393186744,0.2802893317556362,0.282419999579405,0.2845506674031737,0.28668133522694245,0.2888120030507112,0.29094267087448,0.2930733386982487,0.29520400652201745,0.29733467434578614,0.2994653421695549,0.3015960099933236,0.3037266778170924,0.3058573456408611,0.3079880134646299,0.3101186812883986,0.31224934911216734,0.3143800169359361,0.3165106847597048,0.3186413525834736,0.32077202040724234,0.3229026882310111,0.32503335605477984,0.3271640238785485,0.3292946917023173,0.331425359526086,0.3335560273498547,0.3356866951736235,0.3378173629973922,0.339948030821161,0.34207869864492974,0.3442093664686985,0.34634003429246724,0.348470702116236,0.3506013699400047,0.3527320377637735,0.3548627055875422,0.35699337341131093,0.3591240412350797,0.36125470905884843,0.3633853768826172,0.3655160447063859,0.3676467125301546,0.3697773803539234,0.3719080481776921
α=60%,0.2538488839117931,0.25600097470062483,0.25815306548945643,0.26030515627828815,0.2624572470671198,0.2646093378559515,0.26676142864478314,0.26891351943361486,0.2710656102224466,0.27321770101127824,0.27536979180010995,0.27752188258894156,0.2796739733777732,0.28182606416660494,0.28397815495543655,0.28613024574426826,0.2882823365331,0.29043442732193164,0.29258651811076325,0.29473860889959497,0.29689069968842663,0.29904279047725835,0.30119488126609,0.30334697205492167,0.30549906284375333,0.307651153632585,0.3098032444214167,0.31195533521024843,0.31410742599908004,0.31625951678791164,0.31841160757674336,0.3205636983655751,0.3227157891544068,0.3248678799432384,0.3270199707320701,0.3291720615209018,0.33132415230973344,0.33347624309856516,0.33562833388739677,0.3377804246762285,0.3399325154650602,0.3420846062538918,0.3442366970427235,0.3463887878315552,0.34854087862038685,0.35069296940921857,0.35284506019805023,0.3549971509868819,0.35714924177571356,0.3593013325645452,0.36145342335337693
α=61%,0.2423856062593048,0.24455816061254718,0.24673071496578952,0.24890326931903187,0.2510758236722742,0.25324837802551664,0.25542093237875896,0.25759348673200133,0.2597660410852437,0.2619385954384861,0.2641111497917284,0.2662837041449708,0.2684562584982132,0.2706288128514555,0.2728013672046979,0.2749739215579402,0.2771464759111826,0.27931903026442495,0.2814915846176673,0.2836641389709097,0.28583669332415207,0.28800924767739444,0.2901818020306368,0.29235435638387913,0.29452691073712145,0.2966994650903638,0.2988720194436062,0.30104457379684857,0.30321712815009094,0.3053896825033333,0.3075622368565757,0.30973479120981806,0.3119073455630604,0.3140798999163027,0.3162524542695451,0.3184250086227875,0.3205975629760298,0.3227701173292722,0.32494267168251456,0.32711522603575693,0.3292877803889993,0.3314603347422417,0.33363288909548405,0.3358054434487264,0.33797799780196874,0.3401505521552111,0.34232310650845343,0.3444956608616958,0.3466682152149382,0.34884076956818055,0.3510133239214229
α=62%,0.23098748977384778,0.23317950654708078,0.2353715233203138,0.2375635400935468,0.23975555686677985,0.24194757364001285,0.24413959041324584,0.2463316071864789,0.2485236239597119,0.25071564073294494,0.25290765750617794,0.25509967427941094,0.257291691052644,0.25948370782587693,0.26167572459911004,0.26386774137234303,0.26605975814557603,0.268251774918809,0.2704437916920421,0.2726358084652751,0.27482782523850807,0.2770198420117411,0.2792118587849741,0.2814038755582071,0.2835958923314401,0.28578790910467317,0.2879799258779062,0.2901719426511392,0.2923639594243722,0.2945559761976052,0.2967479929708382,0.29894000974407126,0.30113202651730425,0.30332404329053725,0.3055160600637703,0.3077080768370033,0.30990009361023635,0.3120921103834693,0.3142841271567024,0.3164761439299354,0.3186681607031684,0.3208601774764014,0.3230521942496344,0.32524421102286744,0.32743622779610043,0.3296282445693335,0.3318202613425665,0.3340122781157995,0.3362042948890325,0.3383963116622655,0.3405883284354985
α=63%,0.21965728022736455,0.22186771469325406,0.2240781491591436,0.2262885836250331,0.2284990180909226,0.2307094525568121,0.23291988702270164,0.23513032148859114,0.23734075595448073,0.2395511904203702,0.24176162488625974,0.24397205935214927,0.24618249381803878,0.2483929282839283,0.25060336274981787,0.25281379721570735,0.2550242316815969,0.25723466614748636,0.2594451006133759,0.2616555350792655,0.26386596954515495,0.2660764040110445,0.26828683847693396,0.2704972729428235,0.27270770740871303,0.2749181418746025,0.2771285763404921,0.27933901080638157,0.2815494452722711,0.28375987973816064,0.28597031420405017,0.28818074866993965,0.2903911831358292,0.2926016176017187,0.2948120520676082,0.2970224865334977,0.29923292099938725,0.3014433554652768,0.3036537899311663,0.30586422439705585,0.3080746588629454,0.3102850933288349,0.31249552779472445,0.314705962260614,0.31691639672650346,0.319126831192393,0.3213372656582825,0.32354770012417206,0.32575813459006153,0.32796856905595106,0.3301790035218406
α=64%,0.20839779869640537,0.21062556065417198,0.21285332261193857,0.21508108456970515,0.21730884652747173,0.21953660848523834,0.22176437044300495,0.22399213240077154,0.22621989435853818,0.22844765631630481,0.2306754182740714,0.232903180231838,0.23513094218960454,0.23735870414737115,0.23958646610513776,0.24181422806290434,0.24404199002067095,0.24626975197843753,0.24849751393620415,0.25072527589397076,0.2529530378517374,0.2551807998095039,0.25740856176727056,0.25963632372503714,0.2618640856828037,0.2640918476405703,0.26631960959833695,0.26854737155610353,0.27077513351387017,0.27300289547163675,0.27523065742940334,0.27745841938717,0.2796861813449365,0.28191394330270314,0.2841417052604697,0.28636946721823636,0.28859722917600295,0.2908249911337696,0.29305275309153617,0.29528051504930275,0.2975082770070694,0.29973603896483597,0.30196380092260255,0.3041915628803692,0.3064193248381357,0.30864708679590236,0.310874848753669,0.3131026107114356,0.3153303726692021,0.31755813462696875,0.31978589658473533
α=65%,0.19721193554328292,0.199455887377573,0.201699839211863,0.20394379104615307,0.2061877428804431,0.20843169471473308,0.21067564654902313,0.21291959838331315,0.2151635502176032,0.2174075020518932,0.21965145388618318,0.22189540572047325,0.22413935755476327,0.22638330938905332,0.22862726122334331,0.2308712130576333,0.23311516489192335,0.23535911672621337,0.2376030685605034,0.23984702039479341,0.24209097222908346,0.24433492406337348,0.2465788758976635,0.24882282773195352,0.2510667795662435,0.25331073140053356,0.2555546832348236,0.2577986350691136,0.26004258690340365,0.26228653873769364,0.26453049057198363,0.26677444240627374,0.26901839424056373,0.2712623460748538,0.2735062979091438,0.2757502497434338,0.2779942015777238,0.28023815341201386,0.2824821052463039,0.28472605708059395,0.286970008914884,0.289213960749174,0.291457912583464,0.29370186441775403,0.295945816252044,0.2981897680863341,0.3004337199206241,0.3026776717549141,0.3049216235892041,0.30716557542349415,0.30940952725778414
α=66%,0.18610264298484058,0.1883615976741107,0.19062055236338085,0.192879507052651,0.19513846174192115,0.19739741643119127,0.1996563711204614,0.2019153258097316,0.20417428049900171,0.2064332351882719,0.208692189877542,0.21095114456681213,0.21321009925608228,0.21546905394535246,0.2177280086346226,0.21998696332389273,0.22224591801316285,0.22450487270243302,0.22676382739170314,0.2290227820809733,0.23128173677024344,0.23354069145951356,0.23579964614878374,0.23805860083805386,0.24031755552732398,0.24257651021659413,0.24483546490586428,0.24709441959513445,0.2493533742844046,0.2516123289736747,0.25387128366294487,0.256130238352215,0.2583891930414851,0.2606481477307553,0.2629071024200254,0.2651660571092955,0.2674250117985657,0.2696839664878359,0.271942921177106,0.2742018758663761,0.2764608305556463,0.2787197852449165,0.2809787399341866,0.2832376946234567,0.2854966493127269,0.287755604001997,0.29001455869126713,0.2922735133805373,0.29453246806980743,0.29679142275907755,0.2990503774483477
α=67%,0.17507292613854653,0.1773456452119656,0.17961836428538472,0.1818910833588038,0.1841638024322229,0.18643652150564202,0.1887092405790611,0.19098195965248024,0.19325467872589935,0.19552739779931844,0.19780011687273757,0.20007283594615666,0.20234555501957574,0.20461827409299485,0.20689099316641396,0.20916371223983307,0.21143643131325215,0.21370915038667126,0.21598186946009035,0.21825458853350949,0.22052730760692857,0.22280002668034765,0.22507274575376676,0.22734546482718587,0.22961818390060496,0.2318909029740241,0.23416362204744318,0.23643634112086231,0.2387090601942814,0.24098177926770048,0.24325449834111956,0.2455272174145387,0.24779993648795784,0.2500726555613769,0.252345374634796,0.2546180937082151,0.2568908127816342,0.2591635318550533,0.26143625092847245,0.26370897000189153,0.2659816890753106,0.26825440814872975,0.27052712722214883,0.27279984629556797,0.27507256536898705,0.27734528444240614,0.2796180035158253,0.28189072258924436,0.28416344166266344,0.2864361607360826,0.28870887980950166
α=68%,0.16412583244946288,0.16641102388966633,0.1686962153298698,0.17098140677007329,0.17326659821027673,0.1755517896504802,0.17783698109068366,0.1801221725308871,0.18240736397109064,0.1846925554112941,0.1869777468514976,0.18926293829170102,0.1915481297319045,0.19383332117210797,0.19611851261231142,0.19840370405251487,0.20068889549271837,0.2029740869329218,0.2052592783731253,0.20754446981332875,0.20982966125353225,0.2121148526937357,0.2144000441339392,0.21668523557414263,0.2189704270143461,0.22125561845454955,0.22354080989475306,0.2258260013349565,0.22811119277516,0.23039638421536346,0.2326815756555669,0.23496676709577036,0.23725195853597383,0.23953714997617734,0.24182234141638076,0.24410753285658426,0.2463927242967877,0.24867791573699122,0.25096310717719467,0.2532482986173981,0.2555334900576016,0.25781868149780507,0.2601038729380085,0.262389064378212,0.26467425581841547,0.2669594472586189,0.2692446386988224,0.2715298301390259,0.2738150215792293,0.27610021301943277,0.2783854044596363
α=69%,0.15326443942151988,0.1555607555081662,0.1578570715948125,0.16015338768145881,0.16244970376810514,0.16474601985475146,0.16704233594139778,0.16933865202804407,0.17163496811469042,0.1739312842013367,0.17622760028798304,0.17852391637462933,0.18082023246127565,0.18311654854792198,0.1854128646345683,0.1877091807212146,0.1900054968078609,0.19230181289450723,0.19459812898115353,0.19689444506779985,0.19919076115444617,0.2014870772410925,0.2037833933277388,0.2060797094143851,0.2083760255010314,0.21067234158767773,0.21296865767432405,0.21526497376097037,0.2175612898476167,0.21985760593426296,0.22215392202090928,0.2244502381075556,0.22674655419420192,0.22904287028084824,0.23133918636749454,0.2336355024541409,0.23593181854078718,0.23822813462743347,0.24052445071407985,0.24282076680072617,0.24511708288737244,0.24741339897401876,0.24970971506066508,0.2520060311473114,0.2543023472339577,0.25659866332060405,0.25889497940725037,0.26119129549389664,0.26348761158054296,0.2657839276671893,0.2680802437538356
α=70%,0.14249184060309433,0.14479787568888186,0.14710391077466942,0.14940994586045697,0.1517159809462445,0.15402201603203203,0.15632805111781956,0.15863408620360714,0.1609401212893947,0.16324615637518225,0.16555219146096978,0.16785822654675733,0.17016426163254486,0.17247029671833242,0.17477633180411994,0.1770823668899075,0.17938840197569503,0.18169443706148258,0.1840004721472701,0.18630650723305764,0.1886125423188452,0.19091857740463272,0.19322461249042028,0.1955306475762078,0.19783668266199536,0.20014271774778292,0.20244875283357044,0.20475478791935803,0.20706082300514556,0.20936685809093308,0.2116728931767206,0.21397892826250817,0.21628496334829572,0.21859099843408325,0.22089703351987078,0.22320306860565833,0.2255091036914459,0.22781513877723342,0.23012117386302097,0.2324272089488085,0.23473324403459606,0.23703927912038358,0.23934531420617114,0.2416513492919587,0.24395738437774625,0.2462634194635338,0.24856945454932133,0.25087548963510886,0.2531815247208964,0.2554875598066839,0.25779359489247144
α=71%,0.13181112981056917,0.13412541801694905,0.13643970622332896,0.13875399442970882,0.1410682826360887,0.1433825708424686,0.1456968590488485,0.14801114725522835,0.1503254354616083,0.15263972366798817,0.15495401187436805,0.15726830008074794,0.15958258828712785,0.16189687649350773,0.1642111646998876,0.1665254529062675,0.16883974111264738,0.17115402931902726,0.17346831752540715,0.17578260573178706,0.17809689393816697,0.18041118214454682,0.18272547035092673,0.18503975855730662,0.1873540467636865,0.18966833497006635,0.1919826231764463,0.19429691138282618,0.19661119958920606,0.19892548779558594,0.20123977600196583,0.2035540642083457,0.2058683524147256,0.20818264062110547,0.21049692882748539,0.21281121703386527,0.21512550524024515,0.21743979344662506,0.21975408165300497,0.22206836985938483,0.22438265806576474,0.22669694627214462,0.2290112344785245,0.2313255226849044,0.23363981089128427,0.23595409909766418,0.23826838730404407,0.24058267551042395,0.24289696371680383,0.24521125192318372,0.24752554012956363
α=72%,0.12122538361449353,0.12354639642848951,0.12586740924248546,0.12818842205648143,0.1305094348704774,0.13283044768447333,0.1351514604984693,0.13747247331246523,0.13979348612646122,0.14211449894045716,0.14443551175445313,0.1467565245684491,0.14907753738244503,0.151398550196441,0.15371956301043696,0.15604057582443293,0.15836158863842886,0.16068260145242483,0.1630036142664208,0.16532462708041673,0.1676456398944127,0.16996665270840866,0.1722876655224046,0.17460867833640056,0.17692969115039653,0.17925070396439247,0.18157171677838846,0.18389272959238445,0.1862137424063804,0.18853475522037633,0.19085576803437226,0.19317678084836823,0.19549779366236417,0.19781880647636016,0.20013981929035612,0.20246083210435206,0.20478184491834805,0.207102857732344,0.20942387054633993,0.21174488336033592,0.21406589617433186,0.21638690898832785,0.2187079218023238,0.22102893461631973,0.2233499474303157,0.22567096024431166,0.2279919730583076,0.23031298587230356,0.23263399868629953,0.23495501150029546,0.23727602431429143
α=73%,0.11073764216092573,0.11306378590691893,0.11538992965291213,0.11771607339890533,0.12004221714489852,0.12236836089089173,0.12469450463688493,0.12702064838287813,0.12934679212887135,0.13167293587486453,0.13399907962085775,0.13632522336685093,0.13865136711284415,0.14097751085883733,0.14330365460483055,0.14562979835082374,0.14795594209681692,0.15028208584281016,0.15260822958880332,0.15493437333479654,0.15726051708078975,0.1595866608267829,0.16191280457277615,0.16423894831876934,0.16656509206476253,0.16889123581075574,0.17121737955674893,0.17354352330274214,0.17586966704873536,0.17819581079472852,0.18052195454072173,0.18284809828671494,0.18517424203270813,0.18750038577870132,0.18982652952469453,0.19215267327068775,0.19447881701668093,0.19680496076267412,0.19913110450866733,0.20145724825466055,0.20378339200065373,0.20610953574664695,0.20843567949264014,0.21076182323863335,0.21308796698462656,0.21541411073061975,0.21774025447661294,0.22006639822260615,0.22239254196859934,0.22471868571459253,0.22704482946058574
α=74%,0.10035088845481285,0.10268050160547088,0.10501011475612888,0.10733972790678689,0.10966934105744493,0.11199895420810294,0.11432856735876096,0.11665818050941897,0.118987793660077,0.12131740681073502,0.12364701996139305,0.12597663311205107,0.12830624626270906,0.1306358594133671,0.13296547256402513,0.13529508571468313,0.13762469886534115,0.13995431201599917,0.1422839251666572,0.14461353831731522,0.1469431514679732,0.14927276461863126,0.15160237776928925,0.1539319909199473,0.1562616040706053,0.1585912172212633,0.16092083037192134,0.1632504435225794,0.16558005667323739,0.16790966982389538,0.1702392829745534,0.17256889612521142,0.17489850927586945,0.17722812242652747,0.1795577355771855,0.1818873487278435,0.18421696187850153,0.18654657502915956,0.18887618817981758,0.1912058013304756,0.19353541448113362,0.19586502763179164,0.19819464078244964,0.20052425393310766,0.20285386708376568,0.2051834802344237,0.20751309338508173,0.20984270653573975,0.21217231968639774,0.2145019328370558,0.21683154598771381
α=75%,0.16932751519010714,0.17086627057935722,0.1724050259686073,0.17394378135785732,0.17548253674710743,0.17702129213635748,0.17856004752560756,0.1800988029148576,0.18163755830410772,0.1831763136933578,0.18471506908260787,0.1862538244718579,0.187792579861108,0.18933133525035806,0.19087009063960816,0.1924088460288582,0.19394760141810827,0.19548635680735835,0.1970251121966084,0.19856386758585848,0.20010262297510856,0.20164137836435864,0.20318013375360866,0.20471888914285874,0.20625764453210882,0.20779639992135887,0.20933515531060898,0.21087391069985906,0.21241266608910914,0.2139514214783592,0.21549017686760924,0.21702893225685932,0.2185676876461094,0.22010644303535948,0.22164519842460953,0.2231839538138596,0.22472270920310966,0.22626146459235974,0.22780021998160982,0.2293389753708599,0.23087773076010998,0.23241648614936006,0.2339552415386101,0.2354939969278602,0.23703275231711024,0.23857150770636032,0.2401102630956104,0.24164901848486048,0.2431877738741105,0.24472652926336058,0.24626528465261066
α=76%,0.16656118920459168,0.16802577709172276,0.1694903649788539,0.17095495286598497,0.1724195407531161,0.1738841286402472,0.17534871652737832,0.17681330441450943,0.1782778923016406,0.17974248018877167,0.1812070680759028,0.18267165596303392,0.184136243850165,0.18560083173729613,0.18706541962442724,0.18853000751155835,0.18999459539868946,0.19145918328582057,0.19292377117295167,0.1943883590600828,0.1958529469472139,0.197317534834345,0.1987821227214761,0.20024671060860721,0.20171129849573832,0.20317588638286943,0.20464047427000057,0.2061050621571317,0.2075696500442628,0.20903423793139386,0.21049882581852503,0.21196341370565613,0.21342800159278724,0.21489258947991835,0.21635717736704946,0.21782176525418057,0.21928635314131167,0.22075094102844278,0.2222155289155739,0.223680116802705,0.2251447046898361,0.22660929257696727,0.22807388046409835,0.22953846835122946,0.23100305623836057,0.23246764412549167,0.2339322320126228,0.23539681989975392,0.23686140778688503,0.23832599567401613,0.23979058356114724
α=77%,0.16389870322508104,0.16528729524598307,0.16667588726688506,0.16806447928778706,0.16945307130868908,0.17084166332959108,0.17223025535049308,0.17361884737139513,0.17500743939229715,0.17639603141319915,0.17778462343410115,0.17917321545500317,0.1805618074759052,0.1819503994968072,0.1833389915177092,0.1847275835386112,0.1861161755595132,0.18750476758041523,0.18889335960131723,0.19028195162221923,0.19167054364312125,0.19305913566402327,0.19444772768492527,0.19583631970582727,0.19722491172672926,0.1986135037476313,0.2000020957685333,0.2013906877894353,0.20277927981033733,0.20416787183123933,0.20555646385214132,0.20694505587304335,0.20833364789394537,0.20972223991484737,0.21111083193574937,0.2124994239566514,0.2138880159775534,0.2152766079984554,0.21666520001935743,0.21805379204025943,0.21944238406116146,0.22083097608206345,0.22221956810296548,0.22360816012386747,0.2249967521447695,0.22638534416567152,0.22777393618657352,0.2291625282074755,0.2305511202283775,0.23193971224927953,0.23332830427018153
α=78%,0.16134268894406545,0.16265337422434323,0.163964059504621,0.16527474478489879,0.16658543006517657,0.16789611534545432,0.1692068006257321,0.1705174859060099,0.1718281711862877,0.1731388564665655,0.17444954174684327,0.17576022702712105,0.1770709123073988,0.17838159758767663,0.17969228286795436,0.18100296814823216,0.18231365342850994,0.18362433870878772,0.18493502398906553,0.1862457092693433,0.18755639454962109,0.18886707982989887,0.19017776511017664,0.19148845039045442,0.1927991356707322,0.19410982095100998,0.1954205062312878,0.19673119151156557,0.19804187679184335,0.19935256207212115,0.20066324735239893,0.2019739326326767,0.20328461791295446,0.20459530319323224,0.20590598847351002,0.20721667375378783,0.2085273590340656,0.20983804431434339,0.21114872959462117,0.21245941487489894,0.21377010015517672,0.21508078543545453,0.2163914707157323,0.21770215599601012,0.2190128412762879,0.22032352655656567,0.22163421183684345,0.22294489711712123,0.22425558239739898,0.22556626767767676,0.22687695295795457
α=79%,0.1588955995292074,0.160126380126149,0.16135716072309056,0.16258794132003215,0.16381872191697372,0.1650495025139153,0.1662802831108569,0.16751106370779845,0.16874184430474007,0.16997262490168163,0.17120340549862323,0.17243418609556482,0.17366496669250642,0.17489574728944798,0.17612652788638958,0.17735730848333114,0.17858808908027274,0.17981886967721433,0.1810496502741559,0.1822804308710975,0.18351121146803906,0.18474199206498065,0.18597277266192225,0.1872035532588638,0.18843433385580538,0.18966511445274697,0.19089589504968857,0.19212667564663016,0.19335745624357176,0.19458823684051332,0.1958190174374549,0.19704979803439648,0.19828057863133808,0.19951135922827964,0.20074213982522127,0.2019729204221628,0.2032037010191044,0.204434481616046,0.2056652622129876,0.20689604280992918,0.20812682340687075,0.20935760400381231,0.2105883846007539,0.2118191651976955,0.2130499457946371,0.21428072639157866,0.21551150698852026,0.21674228758546182,0.21797306818240342,0.21920384877934498,0.22043462937628658
α=80%,0.15655968588825928,0.1577084714507764,0.1588572570132936,0.16000604257581075,0.1611548281383279,0.162303613700845,0.1634523992633622,0.16460118482587935,0.1657499703883965,0.16689875595091364,0.16804754151343082,0.16919632707594795,0.1703451126384651,0.17149389820098226,0.1726426837634994,0.17379146932601655,0.1749402548885337,0.17608904045105084,0.177237826013568,0.17838661157608515,0.17953539713860234,0.18068418270111944,0.1818329682636366,0.18298175382615375,0.1841305393886709,0.18527932495118804,0.18642811051370523,0.18757689607622235,0.1887256816387395,0.18987446720125667,0.1910232527637738,0.19217203832629093,0.1933208238888081,0.19446960945132524,0.19561839501384243,0.19676718057635956,0.19791596613887671,0.19906475170139387,0.200213537263911,0.2013623228264282,0.20251110838894532,0.20365989395146247,0.20480867951397963,0.2059574650764968,0.20710625063901394,0.20825503620153107,0.20940382176404823,0.21055260732656536,0.21170139288908252,0.21285017845159968,0.21399896401411683
α=81%,0.15433697391637924,0.15540157533442858,0.15646617675247795,0.1575307781705273,0.15859537958857667,0.15965998100662607,0.16072458242467538,0.16178918384272478,0.16285378526077413,0.1639183866788235,0.1649829880968729,0.16604758951492224,0.16711219093297158,0.16817679235102095,0.16924139376907033,0.17030599518711967,0.171370596605169,0.17243519802321838,0.17349979944126775,0.17456440085931713,0.1756290022773665,0.17669360369541584,0.17775820511346518,0.17882280653151456,0.17988740794956393,0.1809520093676133,0.18201661078566267,0.18308121220371204,0.1841458136217614,0.18521041503981073,0.1862750164578601,0.18733961787590947,0.18840421929395884,0.1894688207120082,0.19053342213005756,0.19159802354810693,0.1926626249661563,0.19372722638420564,0.194791827802255,0.19585642922030438,0.19692103063835376,0.19798563205640313,0.19905023347445247,0.20011483489250184,0.2011794363105512,0.20224403772860056,0.20330863914664993,0.2043732405646993,0.20543784198274864,0.206502443400798,0.20756704481884738
α=82%,0.15222924324940282,0.1532073649991004,0.15418548674879795,0.15516360849849553,0.15614173024819308,0.15711985199789066,0.15809797374758822,0.1590760954972858,0.16005421724698338,0.16103233899668096,0.16201046074637854,0.16298858249607606,0.16396670424577364,0.16494482599547122,0.1659229477451688,0.16690106949486638,0.1678791912445639,0.1688573129942615,0.16983543474395904,0.17081355649365662,0.1717916782433542,0.17276979999305175,0.17374792174274933,0.17472604349244691,0.17570416524214444,0.17668228699184202,0.17766040874153963,0.17863853049123718,0.17961665224093476,0.1805947739906323,0.18157289574032986,0.18255101749002745,0.18352913923972503,0.18450726098942258,0.18548538273912016,0.1864635044888177,0.1874416262385153,0.18841974798821287,0.18939786973791045,0.190375991487608,0.19135411323730558,0.19233223498700314,0.19331035673670072,0.1942884784863983,0.19526660023609585,0.19624472198579343,0.197222843735491,0.19820096548518856,0.19917908723488612,0.2001572089845837,0.20113533073428125
α=83%,0.15023800804348747,0.15112723884833437,0.1520164696531812,0.1529057004580281,0.1537949312628749,0.15468416206772181,0.15557339287256863,0.15646262367741554,0.15735185448226244,0.15824108528710928,0.15913031609195616,0.16001954689680303,0.16090877770164988,0.16179800850649673,0.1626872393113436,0.16357647011619048,0.16446570092103735,0.16535493172588422,0.16624416253073107,0.16713339333557795,0.1680226241404248,0.16891185494527167,0.16980108575011854,0.1706903165549654,0.17157954735981223,0.17246877816465914,0.173358008969506,0.17424723977435286,0.17513647057919973,0.1760257013840466,0.17691493218889348,0.17780416299374033,0.1786933937985872,0.17958262460343408,0.18047185540828092,0.1813610862131278,0.18225031701797467,0.18313954782282155,0.18402877862766842,0.1849180094325153,0.18580724023736214,0.186696471042209,0.18758570184705586,0.18847493265190274,0.1893641634567496,0.1902533942615965,0.19114262506644336,0.1920318558712902,0.19292108667613705,0.19381031748098393,0.1946995482858308
